Produto;Instituição;Valor Mínimo;Rentabilidade;Valor Líquido;Rating do Emissor;Vencimento;Liquidez;Taxa;Detalhes
CDB;PORTO SEGURO;R$ 5.000,00;9,91%;R$ 5.495,46;Sem Rating;376 dias;Vencimento;104,0% CDI;LCI/LCA 85.8% CDI
CDB;BANCO BV;R$ 5.000,00;20,67%;R$ 6.033,63;AA MOODYS;721 dias;Vencimento;104,0% CDI;LCI/LCA 88.4% CDI
CDB;BANCO BV;R$ 5.000,00;20,95%;R$ 6.047,48;AA MOODYS;731 dias;Vencimento;104,0% CDI;LCI/LCA 88.4% CDI
CDB;BANCO ABC BRASIL;R$ 10.000,00;9,55%;R$ 10.954,71;AAA FITCH;361 dias;Vencimento;104,0% CDI;LCI/LCA 85.8% CDI
CDB;BANCO ABC BRASIL;R$ 10.000,00;20,02%;R$ 12.001,99;AAA FITCH;720 dias;Vencimento;104,0% CDI;LCI/LCA 85.8% CDI
CDB;BANCO ABC BRASIL;R$ 10.000,00;20,67%;R$ 12.067,26;AAA FITCH;721 dias;Vencimento;104,0% CDI;LCI/LCA 88.4% CDI
CDB;BANCO VOLKSWAGEN;R$ 1.000,00;20,95%;R$ 1.209,50;AAA S&P;730 dias;No Vencimento;104,0% CDI;LCI/LCA 88.4% CDI
CDB;BANCO VOLKSWAGEN;R$ 1.000,00;33,11%;R$ 1.331,07;AAA S&P;1095 dias;No Vencimento;104,0% CDI;LCI/LCA 88.4% CDI
CDB;BANCO BV;R$ 10.000,00;46,95%;R$ 14.694,74;AA MOODYS;1462 dias;Vencimento;104,0% CDI;LCI/LCA 88.4% CDI
CDB;BANCO RCI;R$ 1.000,00;20,95%;R$ 1.209,50;AA+ MOODYS;730 dias;No Vencimento;104,0% CDI;LCI/LCA 88.4% CDI
LF;BANCO ALFA;R$ 50.000,00;20,67%;R$ 60.336,31;AA+ MOODYS;721 dias;Vencimento;104,0% CDI;LCI/LCA 88.4% CDI
LF;BANCO DAYCOVAL;R$ 50.000,00;26,50%;R$ 63.248,97;AA FITCH;900 dias;No Vencimento;104,0% CDI;LCI/LCA 88.4% CDI
LF;BANCO XP;R$ 52.640,48;15,99%;R$ 61.055,91;Sem Rating;584 dias;No Vencimento;104,0% CDI;LCI/LCA 85.8% CDI
LF;BANCO XP;R$ 53.307,48;15,00%;R$ 61.305,38;Sem Rating;553 dias;No Vencimento;104,0% CDI;LCI/LCA 85.8% CDI
LF;BANCO XP;R$ 55.822,30;23,38%;R$ 68.873,88;AA FITCH;808 dias;No Vencimento;104,0% CDI;LCI/LCA 88.4% CDI
CRI;SCHERER;R$ 898,17;101,15%;R$ 1.806,67;Sem Rating;2331 dias;No Vencimento;IPCA +6,8%;CDB IPCA + 8.0%
CDB;BANCO ORIGINAL;R$ 1.000,00;32,56%;R$ 1.325,59;BB+ FITCH;1080 dias;Vencimento;11,61%PRÉ;LCI/LCA 0.0% PRÉ
CRI;FARO ENERGY;R$ 1.069,09;406,25%;R$ 5.412,25;Sem Rating;5406 dias;No Vencimento;IPCA +6,8%;CDB IPCA + 8.0%
CDB;BANCO BMG;R$ 20.000,00;33,07%;R$ 26.614,55;B+ FITCH;1095 dias;No Vencimento;11,61%PRÉ;LCI/LCA 9.87% PRÉ
CDB;BANCO PINE;R$ 500,00;15,49%;R$ 577,43;BB+ FITCH;571 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.57% PRÉ
CDB;BANCO PINE;R$ 500,00;15,49%;R$ 577,43;BB+ FITCH;571 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.57% PRÉ
CDB;BANCO PINE;R$ 500,00;20,91%;R$ 604,55;BB+ FITCH;731 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO PINE;R$ 500,00;20,91%;R$ 604,55;BB+ FITCH;731 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;FACTA FINANCEIRA;R$ 1.000,00;9,69%;R$ 1.096,90;Sem Rating;365 dias;No Vencimento;11,60%PRÉ;LCI/LCA 9.57% PRÉ
CDB;BANCO VOITER;R$ 1.000,00;9,69%;R$ 1.096,90;Sem Rating;365 dias;No Vencimento;11,60%PRÉ;LCI/LCA 9.57% PRÉ
CDB;BANCO MASTER;R$ 1.000,00;20,63%;R$ 1.206,33;BBB- FITCH;721 dias;Vencimento;11,60%PRÉ;LCI/LCA 0.0% PRÉ
CDB;BANCO VOITER;R$ 1.000,00;20,63%;R$ 1.206,33;Sem Rating;721 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO VOITER;R$ 1.000,00;33,04%;R$ 1.330,41;Sem Rating;1095 dias;No Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;ZEMA FINANCEIRA;R$ 1.000,00;33,04%;R$ 1.330,41;Sem Rating;1095 dias;No Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;C6 BANK;R$ 1.000,00;33,04%;R$ 1.330,41;A- S&P;1095 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO PINE;R$ 1.000,00;39,75%;R$ 1.397,54;BB+ FITCH;1277 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO PINE;R$ 1.000,00;39,86%;R$ 1.398,63;BB+ FITCH;1279 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO PINE;R$ 1.000,00;46,79%;R$ 1.467,91;BB+ FITCH;1460 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO FIBRA;R$ 1.000,00;78,85%;R$ 1.788,55;B+ FITCH;2190 dias;No Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO BMG;R$ 1.000,00;97,86%;R$ 1.978,62;B+ FITCH;2558 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
Debênture;COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO CASAN;R$ 1.155,50;189,54%;R$ 3.345,67;Sem Rating;3547 dias;Vencimento;IPCA +7,68%;CDB IPCA + 9.04%
Debênture;COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO CASAN;R$ 1.155,50;189,54%;R$ 3.345,67;Sem Rating;3547 dias;Vencimento;IPCA +7,68%;CDB IPCA + 9.04%
Debênture;COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO CASAN;R$ 1.155,50;189,54%;R$ 3.345,67;Sem Rating;3547 dias;Vencimento;IPCA +7,68%;CDB IPCA + 9.04%
CDB;BANCO FIBRA;R$ 10.000,00;46,05%;R$ 14.604,72;B+ FITCH;1440 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO FIBRA;R$ 10.000,00;46,79%;R$ 14.679,12;B+ FITCH;1461 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO FIBRA;R$ 10.000,00;54,35%;R$ 15.434,68;B+ FITCH;1645 dias;Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
LF;BANCO DAYCOVAL;R$ 66.319,25;94,70%;R$ 129.125,98;AA FITCH;2498 dias;No Vencimento;11,60%PRÉ;LCI/LCA 9.86% PRÉ
CDB;BANCO CARREFOUR;R$ 1.000,00;1,33%;R$ 1.013,26;Sem Rating;59 dias;Vencimento;99,5% CDI;LCI/LCA 77.11% CDI
CDB;BANCO BTG PACTUAL;R$ 1.000,00;2,96%;R$ 1.029,56;AAA S&P;125 dias;Vencimento;103,75% CDI;LCI/LCA 80.41% CDI
CDB;BANCO BTG PACTUAL;R$ 1.000,00;2,96%;R$ 1.029,56;AAA S&P;125 dias;Vencimento;103,75% CDI;LCI/LCA 80.41% CDI
CDB;BANCO BTG PACTUAL;R$ 1.000,00;2,96%;R$ 1.029,56;AAA S&P;125 dias;Vencimento;103,75% CDI;LCI/LCA 80.41% CDI
CDB;BANCO ANDBANK (BRASIL) S/;R$ 1.000,00;9,69%;R$ 1.096,86;Sem Rating;365 dias;No Vencimento;CDI + 0,4%;LCI/LCA 0.33% CDI
CDB;BANCO ANDBANK (BRASIL) S/;R$ 1.000,00;14,59%;R$ 1.145,87;Sem Rating;540 dias;No Vencimento;CDI + 0,4%;LCI/LCA 0.33% CDI
CDB;BANCO ANDBANK (BRASIL) S/;R$ 1.000,00;20,90%;R$ 1.209,00;Sem Rating;730 dias;No Vencimento;CDI + 0,4%;LCI/LCA 0.34% CDI
CDB;BANCO BMG;R$ 1.000,00;20,89%;R$ 1.208,91;B+ FITCH;731 dias;Vencimento;11,59%PRÉ;LCI/LCA 9.85% PRÉ
CDB;BANCO BBC;R$ 1.000,00;26,43%;R$ 1.264,25;AA- FITCH;900 dias;No Vencimento;103,75% CDI;LCI/LCA 88.19% CDI
CDB;BANCO BMG;R$ 1.000,00;26,91%;R$ 1.269,08;B+ FITCH;914 dias;Vencimento;11,59%PRÉ;LCI/LCA 9.85% PRÉ
CDB;BANCO ANDBANK (BRASIL) S/;R$ 1.000,00;33,02%;R$ 1.330,24;Sem Rating;1095 dias;No Vencimento;CDI + 0,4%;LCI/LCA 0.34% CDI
CDB;BANCO BTG PACTUAL;R$ 1.000,00;44,48%;R$ 1.444,77;AAA S&P;1403 dias;Vencimento;103,75% CDI;LCI/LCA 88.19% CDI
CDB;PARANA BANCO;R$ 1.000,00;60,81%;R$ 1.608,12;AA+ S&P;1800 dias;Vencimento;103,75% CDI;LCI/LCA 88.19% CDI
CDB;BANCO PAN;R$ 1.000,00;61,79%;R$ 1.617,88;AAA S&P;1825 dias;No Vencimento;CDI + 0,4%;LCI/LCA 0.34% CDI
CRA;CAMIL;R$ 1.036,25;67,80%;R$ 1.738,82;Sem Rating;1725 dias;No Vencimento;CDI + 0,4%;CDB CDI + 0.47%
CRA;CAMIL;R$ 1.038,06;67,51%;R$ 1.738,83;AA- S&P;1721 dias;No Vencimento;CDI + 0,4%;CDB CDI + 0.47%
CRI;YDUQS PARTICIPACOES S.A;R$ 1.046,32;65,98%;R$ 1.736,72;Sem Rating;1690 dias;Vencimento;CDI + 0,4%;CDB CDI + 0.47%
CRI;YDUQS PARTICIPACOES S.A;R$ 1.046,32;65,98%;R$ 1.736,72;Sem Rating;1690 dias;Vencimento;CDI + 0,4%;CDB CDI + 0.47%
CRI;YDUQS PARTICIPACOES S.A;R$ 1.046,32;65,98%;R$ 1.736,72;Sem Rating;1690 dias;Vencimento;CDI + 0,4%;CDB CDI + 0.47%
CRA;ATACADÃO;R$ 1.053,84;58,43%;R$ 1.669,59;Sem Rating;1536 dias;No Vencimento;CDI + 0,4%;CDB CDI + 0.47%
CRI;LOCALIZA;R$ 1.104,77;93,47%;R$ 2.137,42;Sem Rating;2205 dias;No Vencimento;CDI + 0,4%;CDB CDI + 0.47%
CRI;LOCALIZA;R$ 1.106,74;93,13%;R$ 2.137,49;AAA MOODYS;2201 dias;No Vencimento;CDI + 0,4%;CDB CDI + 0.47%
CDB;BANCO BTG PACTUAL;R$ 5.000,00;46,75%;R$ 7.337,53;AAA S&P;1461 dias;Vencimento;103,75% CDI;LCI/LCA 88.19% CDI
CDB;BANCO RODOBENS;R$ 10.000,00;32,48%;R$ 13.248,30;AA+ FITCH;1080 dias;Vencimento;103,7% CDI;LCI/LCA 88.14% CDI
CDB;BANCO RODOBENS;R$ 10.000,00;45,98%;R$ 14.598,00;AA+ FITCH;1440 dias;Vencimento;103,7% CDI;LCI/LCA 88.14% CDI
CDB;BANCO RODOBENS;R$ 10.000,00;60,77%;R$ 16.077,37;AA+ FITCH;1800 dias;Vencimento;103,7% CDI;LCI/LCA 88.14% CDI
CRI;DIRECIONAL ENGENHARIA;R$ 20.280,00;18,39%;R$ 24.009,71;AAA S&P;564 dias;Vencimento;99,5% CDI;LCI/LCA 120.61% CDI
LF;BANCO PAN;R$ 52.257,06;17,03%;R$ 61.154,62;Sem Rating;619 dias;No Vencimento;CDI + 0,4%;LCI/LCA 0.33% CDI
LF;BANCO PAN;R$ 52.348,13;16,85%;R$ 61.170,56;AAA S&P;615 dias;No Vencimento;CDI + 0,4%;LCI/LCA 0.33% CDI
LF;BANCO BV;R$ 54.867,75;12,87%;R$ 61.929,13;AA MOODYS;483 dias;No Vencimento;CDI + 0,4%;LCI/LCA 0.33% CDI
LF;BANCO BV;R$ 57.825,86;34,73%;R$ 77.909,79;Sem Rating;1141 dias;No Vencimento;CDI + 0,4%;LCI/LCA 0.34% CDI
LF;BANCO BV;R$ 57.926,64;34,52%;R$ 77.924,90;AA MOODYS;1137 dias;No Vencimento;CDI + 0,4%;LCI/LCA 0.34% CDI
LF;BANCO DAYCOVAL;R$ 58.611,19;19,39%;R$ 69.978,18;Sem Rating;697 dias;No Vencimento;CDI + 0,4%;LCI/LCA 0.33% CDI
LF;BANCO DAYCOVAL;R$ 58.713,34;19,22%;R$ 69.996,06;AA FITCH;693 dias;No Vencimento;CDI + 0,4%;LCI/LCA 0.33% CDI
CDB;BANCO BMG;R$ 1.000,00;20,92%;R$ 1.209,18;B+ FITCH;732 dias;Vencimento;11,58%PRÉ;LCI/LCA 9.84% PRÉ
CDB;BANCO BMG;R$ 1.000,00;61,76%;R$ 1.617,56;B+ FITCH;1826 dias;Vencimento;11,58%PRÉ;LCI/LCA 9.84% PRÉ
CDB;BANCO BMG;R$ 10.000,00;20,60%;R$ 12.059,60;B+ FITCH;721 dias;Vencimento;11,58%PRÉ;LCI/LCA 9.84% PRÉ
CDB;BANCO OMNI;R$ 5.000,00;32,43%;R$ 6.621,74;A S&P;1080 dias;Vencimento;11,57%PRÉ;LCI/LCA 9.83% PRÉ
CDB;BANCO OMNI;R$ 10.000,00;45,91%;R$ 14.590,83;A S&P;1440 dias;Vencimento;11,57%PRÉ;LCI/LCA 9.83% PRÉ
CDB;PAGBANK;R$ 100,00;2,11%;R$ 102,11;Sem Rating;91 dias;No Vencimento;103,5% CDI;LCI/LCA 80.21% CDI
CDB;BANCO PAN;R$ 1.000,00;0,68%;R$ 1.006,76;AAA S&P;30 dias;Vencimento;99,25% CDI;LCI/LCA 76.92% CDI
CDB;BANCO BTG PACTUAL;R$ 1.000,00;2,15%;R$ 1.021,49;AAA S&P;94 dias;Vencimento;103,5% CDI;LCI/LCA 80.21% CDI
CDB;BANCO BTG PACTUAL;R$ 1.000,00;2,15%;R$ 1.021,49;AAA S&P;94 dias;Vencimento;103,5% CDI;LCI/LCA 80.21% CDI
CDB;BANCO BTG PACTUAL;R$ 1.000,00;2,15%;R$ 1.021,49;AAA S&P;94 dias;Vencimento;103,5% CDI;LCI/LCA 80.21% CDI
CDB;BANCO CARREFOUR;R$ 1.000,00;4,53%;R$ 1.045,35;Sem Rating;181 dias;No Vencimento;103,5% CDI;LCI/LCA 82.8% CDI
CDB;BANCO CARREFOUR;R$ 1.000,00;4,50%;R$ 1.044,98;Sem Rating;181 dias;No Vencimento;103,5% CDI;LCI/LCA 82.8% CDI
CDB;BANCO XP;R$ 1.000,00;4,50%;R$ 1.044,98;AA FITCH;181 dias;No Vencimento;103,5% CDI;LCI/LCA 82.8% CDI
CDB;BANCO RANDON S/A;R$ 1.000,00;20,84%;R$ 1.208,37;Sem Rating;730 dias;No Vencimento;103,5% CDI;LCI/LCA 87.97% CDI
CDB;BANCO PAN;R$ 1.000,00;20,84%;R$ 1.208,37;AAA S&P;730 dias;No Vencimento;103,5% CDI;LCI/LCA 87.97% CDI
CDB;BANCO BBC;R$ 1.000,00;20,84%;R$ 1.208,37;AA- FITCH;730 dias;No Vencimento;103,5% CDI;LCI/LCA 87.97% CDI
CDB;PARANA BANCO;R$ 1.000,00;45,87%;R$ 1.458,71;AA+ S&P;1440 dias;Vencimento;103,5% CDI;LCI/LCA 87.97% CDI
CRI;DASA;R$ 1.063,88;194,63%;R$ 3.134,48;Sem Rating;3612 dias;No Vencimento;IPCA +6,75%;CDB IPCA + 7.94%
CRA;SELMI;R$ 1.094,15;54,50%;R$ 1.690,41;Sem Rating;1450 dias;No Vencimento;IPCA +6,75%;CDB IPCA + 7.94%
Debênture;IGUA;R$ 1.221,86;714,38%;R$ 9.950,60;Sem Rating;7018 dias;No Vencimento;IPCA +6,75%;CDB IPCA + 7.94%
CDB;MERCADO LIVRE;R$ 2.000,00;4,57%;R$ 2.091,43;AAA FITCH;183 dias;Vencimento;103,5% CDI;LCI/LCA 82.8% CDI
CDB;BANCO GM;R$ 1.000,00;32,92%;R$ 1.329,21;AAA FITCH;1095 dias;No Vencimento;103,5% CDI;LCI/LCA 87.97% CDI
CDB;BANCO BV;R$ 10.000,00;32,97%;R$ 13.297,18;AA MOODYS;1096 dias;Vencimento;103,5% CDI;LCI/LCA 87.97% CDI
CRA;FS AGRISOLUTIONS INDÚSTRIA DE BIOCOMBUSTÍVEIS LTDA.;R$ 19.908,00;80,24%;R$ 35.882,48;Sem Rating;1975 dias;Vencimento;IPCA +6,57%;LCI/LCA IPCA + 7.73%
CRA;SÃO SALVADOR ALIMENTOS;R$ 20.258,00;37,47%;R$ 27.848,36;Sem Rating;1064 dias;Vencimento;IPCA +6,57%;LCI/LCA IPCA + 7.73%
LF;BANCO DAYCOVAL;R$ 50.000,00;20,84%;R$ 60.418,73;AA FITCH;731 dias;No Vencimento;103,5% CDI;LCI/LCA 87.97% CDI
LF;BANCO XP;R$ 53.408,35;14,76%;R$ 61.289,29;AA FITCH;549 dias;No Vencimento;103,5% CDI;LCI/LCA 85.39% CDI
CDB;Banco C6 S.A.;R$ 100,00;21,00%;R$ 121,00;A- S&P;735 dias;Vencimento;11,55%PRÉ;LCI/LCA 85.0% PRÉ
CDB;WILLBANK;R$ 1.000,00;9,65%;R$ 1.096,49;Sem Rating;365 dias;No Vencimento;11,55%PRÉ;LCI/LCA 9.53% PRÉ
CDB;BANCO BMG;R$ 1,00;32,88%;R$ 1,33;B+ FITCH;1095 dias;No Vencimento;11,55%PRÉ;LCI/LCA 9.82% PRÉ
CRA;FS BIO;R$ 1.033,36;69,02%;R$ 1.746,55;Sem Rating;1754 dias;No Vencimento;11,55%PRÉ;CDB 13.59%
CRI;COGNA;R$ 1.049,59;67,19%;R$ 1.754,85;Sem Rating;1721 dias;No Vencimento;11,55%PRÉ;CDB 13.59%
CRA;UNIDAS (OURO VERDE);R$ 1.052,86;69,02%;R$ 1.779,51;Sem Rating;1754 dias;No Vencimento;11,55%PRÉ;CDB 13.59%
CRI;ONCOCLINICAS;R$ 1.078,91;106,25%;R$ 2.225,25;Sem Rating;2423 dias;No Vencimento;11,55%PRÉ;CDB 13.59%
CDB;BANCO PINE;R$ 5.000,00;46,56%;R$ 7.327,77;BB+ FITCH;1461 dias;Vencimento;11,55%PRÉ;LCI/LCA 0.0% PRÉ
CDB;BANCO PINE;R$ 5.000,00;61,50%;R$ 8.074,79;BB+ FITCH;1825 dias;Vencimento;11,55%PRÉ;LCI/LCA 0.0% PRÉ
CDB;BANCO FIBRA;R$ 10.000,00;78,27%;R$ 17.827,43;B+ FITCH;2190 dias;Vencimento;11,55%PRÉ;LCI/LCA 9.82% PRÉ
LF;BANCO DAYCOVAL;R$ 50.000,00;61,62%;R$ 80.811,43;AA FITCH;1827 dias;Vencimento;11,55%PRÉ;LCI/LCA 9.82% PRÉ
CDB;WILLBANK;R$ 1.000,00;14,39%;R$ 1.143,91;Sem Rating;540 dias;Vencimento;11,54%PRÉ;LCI/LCA 9.52% PRÉ
CDB;BANCO PAN;R$ 1.000,00;32,85%;R$ 1.328,48;AAA S&P;1095 dias;Vencimento;CDI + 0,35%;LCI/LCA 0.3% CDI
CDB;BANCO PAN;R$ 1.000,00;46,50%;R$ 1.465,04;AAA S&P;1460 dias;No Vencimento;CDI + 0,35%;LCI/LCA 0.3% CDI
CRA;CAMIL;R$ 1.039,99;67,12%;R$ 1.737,99;AA- S&P;1721 dias;Vencimento;CDI + 0,35%;CDB CDI + 0.41%
CRA;CAMIL;R$ 1.039,99;67,12%;R$ 1.737,99;AA- S&P;1721 dias;Vencimento;CDI + 0,35%;CDB CDI + 0.41%
CRA;CAMIL;R$ 1.039,99;67,12%;R$ 1.737,99;AA- S&P;1721 dias;Vencimento;CDI + 0,35%;CDB CDI + 0.41%
CRI;LOG COMMERCIAL PROPERTIES E PARTICIPACOES S/A;R$ 1.071,41;39,25%;R$ 1.491,91;Sem Rating;1109 dias;Vencimento;CDI + 0,35%;CDB CDI + 0.41%
CRI;LOG COMMERCIAL PROPERTIES E PARTICIPACOES S/A;R$ 1.071,41;39,25%;R$ 1.491,91;Sem Rating;1109 dias;Vencimento;CDI + 0,35%;CDB CDI + 0.41%
CRI;LOG COMMERCIAL PROPERTIES E PARTICIPACOES S/A;R$ 1.071,41;39,25%;R$ 1.491,91;Sem Rating;1109 dias;Vencimento;CDI + 0,35%;CDB CDI + 0.41%
CDB;WILLBANK;R$ 1.000,00;4,17%;R$ 1.041,69;Sem Rating;178 dias;Vencimento;11,53%PRÉ;LCI/LCA 8.94% PRÉ
CDB;PARANA BANCO;R$ 1.000,00;32,32%;R$ 1.323,18;AA+ S&P;1080 dias;Vencimento;103,25% CDI;LCI/LCA 87.76% CDI
CDB;BANCO BTG PACTUAL;R$ 1.000,00;32,83%;R$ 1.328,27;AAA S&P;1095 dias;Vencimento;103,25% CDI;LCI/LCA 87.76% CDI
CDB;BANCO BTG PACTUAL;R$ 1.000,00;97,01%;R$ 1.970,11;AAA S&P;2555 dias;No Vencimento;103,25% CDI;LCI/LCA 87.76% CDI
CDB;BANCO BTG PACTUAL;R$ 1.000,00;118,09%;R$ 2.180,90;AAA S&P;2920 dias;No Vencimento;103,25% CDI;LCI/LCA 87.76% CDI
CDB;BANCO BTG PACTUAL;R$ 1.000,00;141,61%;R$ 2.416,09;AAA S&P;3285 dias;No Vencimento;103,25% CDI;LCI/LCA 87.76% CDI
CDB;BANCO BTG PACTUAL;R$ 1.000,00;167,41%;R$ 2.674,14;AAA S&P;3650 dias;No Vencimento;103,25% CDI;LCI/LCA 87.76% CDI
CDB;BANCO ALFA;R$ 5.000,00;2,04%;R$ 5.101,97;AA+ MOODYS;90 dias;Vencimento;99,0% CDI;LCI/LCA 76.73% CDI
CDB;BANCO ALFA S.A;R$ 5.000,00;20,51%;R$ 6.025,34;Sem Rating;721 dias;Vencimento;103,25% CDI;LCI/LCA 87.76% CDI
CDB;BANCO BTG PACTUAL;R$ 5.000,00;32,83%;R$ 6.641,37;AAA S&P;1095 dias;Vencimento;103,25% CDI;LCI/LCA 87.76% CDI
CDB;BANCO DAYCOVAL;R$ 20.000,00;4,17%;R$ 20.833,59;AA FITCH;178 dias;Vencimento;99,0% CDI;LCI/LCA 76.73% CDI
CDB;AGIBANK;R$ 1.000,00;32,84%;R$ 1.328,39;BBB+ FITCH;1096 dias;Vencimento;11,52%PRÉ;LCI/LCA 9.79% PRÉ
CDB;AGIBANK;R$ 5.000,00;32,28%;R$ 6.613,98;BBB+ FITCH;1080 dias;Vencimento;11,52%PRÉ;LCI/LCA 9.79% PRÉ
CDB;BANCO BMG;R$ 1,00;32,85%;R$ 1,33;Sem Rating;1095 dias;No Vencimento;IPCA +6,7%;LCI/LCA IPCA + 5.7%
CRA;UNIDAS (OURO VERDE);R$ 1.063,31;109,60%;R$ 2.228,71;Sem Rating;2485 dias;No Vencimento;IPCA +6,7%;CDB IPCA + 7.88%
CRA;ADECOAGRO;R$ 1.206,60;50,00%;R$ 1.809,90;Sem Rating;1360 dias;No Vencimento;IPCA +6,7%;CDB IPCA + 7.88%
LF;BANCO XP;R$ 60.424,66;0,67%;R$ 60.831,27;Sem Rating;28 dias;No Vencimento;IPCA +6,7%;LCI/LCA IPCA + 5.19%
LF;BANCO XP;R$ 67.144,06;1,28%;R$ 68.005,88;Sem Rating;53 dias;No Vencimento;IPCA +6,7%;LCI/LCA IPCA + 5.19%
CDB;BANCO SOFISA;R$ 1,00;1,39%;R$ 1,01;A+ FITCH;60 dias;Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;BANCO RCI;R$ 50,00;20,45%;R$ 60,23;AA+ MOODYS;721 dias;Diária;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO RCI;R$ 50,00;32,22%;R$ 66,11;AA+ MOODYS;1081 dias;Vencimento;11,50%PRÉ;LCI/LCA 9.78% PRÉ
CDB;PICPAY;R$ 100,00;2,10%;R$ 102,10;Sem Rating;90 dias;Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;NUBANK;R$ 1,00;4,48%;R$ 1,04;Sem Rating;181 dias;No Vencimento;103,0% CDI;LCI/LCA 82.4% CDI
CDB;BANCO BTG PACTUAL;R$ 1.000,00;1,49%;R$ 1.014,87;AAA S&P;66 dias;Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;BANCO BTG PACTUAL;R$ 1.000,00;1,49%;R$ 1.014,87;AAA S&P;66 dias;Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;BANCO BTG PACTUAL;R$ 1.000,00;1,49%;R$ 1.014,87;AAA S&P;66 dias;Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;BANCO DAYCOVAL;R$ 1.000,00;2,10%;R$ 1.021,04;AA FITCH;90 dias;Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;C6 BANK;R$ 1.000,00;2,14%;R$ 1.021,39;A- S&P;94 dias;Vencimento;103,0% CDI;LCI/LCA 79.83% CDI
CDB;BANCO INDUSTRIAL DO BRASIL S/A.;R$ 1.000,00;4,48%;R$ 1.044,76;Sem Rating;181 dias;Vencimento;103,0% CDI;LCI/LCA 82.4% CDI
CDB;C6 BANK;R$ 1.000,00;4,44%;R$ 1.044,38;A- S&P;184 dias;Vencimento;11,50%PRÉ;LCI/LCA 9.2% PRÉ
CDB;NUBANK;R$ 1.000,00;4,55%;R$ 1.045,49;Sem Rating;185 dias;Vencimento;103,0% CDI;LCI/LCA 82.4% CDI
CDB;RABOBANK;R$ 1.000,00;4,55%;R$ 1.045,49;AAA FITCH;185 dias;Vencimento;103,0% CDI;LCI/LCA 82.4% CDI
CDB;BANCO PINE;R$ 1.000,00;6,77%;R$ 1.067,68;BB+ FITCH;270 dias;Vencimento;11,50%PRÉ;LCI/LCA 9.2% PRÉ
CDB;FACTA FINANCEIRA;R$ 1.000,00;9,61%;R$ 1.096,07;Sem Rating;365 dias;No Vencimento;11,50%PRÉ;LCI/LCA 9.49% PRÉ
CDB;RABOBANK;R$ 1.000,00;9,61%;R$ 1.096,09;AAA FITCH;365 dias;No Vencimento;103,0% CDI;LCI/LCA 84.97% CDI
CDB;BANCO BV;R$ 1.000,00;9,61%;R$ 1.096,09;AA MOODYS;369 dias;Vencimento;103,0% CDI;LCI/LCA 84.97% CDI
CDB;BANCO RANDON SA;R$ 1.000,00;9,81%;R$ 1.098,08;Sem Rating;376 dias;Vencimento;103,0% CDI;LCI/LCA 84.97% CDI
CDB;BANCO VOLKSWAGEN;R$ 1.000,00;14,47%;R$ 1.144,69;Sem Rating;540 dias;No Vencimento;103,0% CDI;LCI/LCA 84.97% CDI
CDB;BANCO BBC;R$ 1.000,00;14,47%;R$ 1.144,69;AA- FITCH;540 dias;No Vencimento;103,0% CDI;LCI/LCA 84.97% CDI
CDB - LD;BANCO GUANABARA S.A.;R$ 1.000,00;19,81%;R$ 1.198,06;Sem Rating;720 dias;Liquidez Diária;103,0% CDI;LCI/LCA 84.97% CDI
CDB;PARANA BANCO;R$ 1.000,00;20,45%;R$ 1.204,52;AA+ S&P;721 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
CDB;BANCO BTG PACTUAL;R$ 1.000,00;26,69%;R$ 1.266,89;AAA S&P;914 dias;Vencimento;103,0% CDI;LCI/LCA 87.55% CDI
